Well_ID,Soil_Type
41781,KSFC000001
41904,KSFC000007
42010,KSFC000002
42037,KSFC000004
42099,KSFC000007
42138,KSFC000001
42187,KSFC000007
42247,KSFC000003
42277,KSFC000007
42322,KSFC000007
42339,KSFC000007
42397,KSFC000005
42397,KSFC000003
42410,KSFC000006
42437,KSFC000004
42466,KSFC000006
42476,KSFC000006
42487,KSFC000002
42526,KSFC000002
42558,KSFC000004
42563,KSFC000004
42581,KSFC000004
42591,KSFC000002
42591,KSFC000007
42755,KSFC000007
42768,KSFC000004
42833,KSFC000001
42850,KSFC000004
42859,KSFC000007
42872,KSFC000007
42904,KSFC000006
42947,KSFC000007
42973,KSFC000004
42973,KSFC000004
43047,KSFC000007
43121,KSFC000002
43121,KSFC000002
43121,KSFC000002
43123,KSFC000007
43137,KSFC000004
43180,KSFC000007
43205,KSFC000001
43205,KSFC000001
43217,KSFC000007
43447,KSFC000007
43460,KSFC000007
43467,KSFC000007
43670,KSFC000001
43679,KSFC000004
43680,KSFC000007
43800,KSFC000004
44095,KSFC000006
44225,KSFC000007
44361,KSFC000007
44410,KSFC000006
44509,KSFC000006
44528,KSFC000006
44647,KSFC000004
44818,KSFC000006
44943,KSFC000004
44951,KSFC000004
44988,KSFC000001
44988,KSFC000001
44988,KSFC000001
45054,KSFC000004
45054,KSFC000006
45055,KSFC000004
45057,KSFC000004
45057,KSFC000004
45057,KSFC000004
45057,KSFC000004
45064,KSFC000004
45064,KSFC000006
45086,KSFC000004
45086,KSFC000004
45114,KSFC000005
45137,KSFC000007
45148,KSFC000003
45163,KSFC000006
45169,KSFC000006
45181,KSFC000007
45211,KSFC000004
45266,KSFC000006
45282,KSFC000007
45317,KSFC000002
45349,KSFC000007
45473,KSFC000004
45571,KSFC000005
45579,KSFC000006
45600,KSFC000002
45688,KSFC000004
45700,KSFC000004
45730,KSFC000007
45731,KSFC000004
45803,KSFC000007
45830,KSFC000007
45850,KSFC000007
45921,KSFC000002
45936,KSFC000004
45936,KSFC000004
45936,KSFC000004
45973,KSFC000007
46009,KSFC000004
46106,KSFC000006
46170,KSFC000007
46185,KSFC000004
46215,KSFC000006
46220,KSFC000007
46244,KSFC000004
46257,KSFC000004
46258,KSFC000007
46339,KSFC000004
46339,KSFC000004
46573,KSFC000007
46573,KSFC000002
46573,KSFC000006
46778,KSFC000006
46793,KSFC000004
46798,KSFC000007
46799,KSFC000006
46804,KSFC000004
46846,KSFC000001
47002,KSFC000006
47027,KSFC000007
47072,KSFC000004
47079,KSFC000004
47087,KSFC000004
47087,KSFC000004
47159,KSFC000006
47176,KSFC000006
47192,KSFC000007
47213,KSFC000004
47353,KSFC000001
47353,KSFC000001
47395,KSFC000007
47446,KSFC000007
47447,KSFC000007
47585,KSFC000004
47607,KSFC000007
47633,KSFC000004
47633,KSFC000004
47671,KSFC000001
47724,KSFC000001
47740,KSFC000007
47802,KSFC000007
47809,KSFC000004
47809,KSFC000004
47809,KSFC000004
47809,KSFC000006
47813,KSFC000007
47824,KSFC000007
47842,KSFC000004
47894,KSFC000004
47964,KSFC000007
47997,KSFC000006
48046,KSFC000007
48055,KSFC000004
48059,KSFC000001
48205,KSFC000003
48286,KSFC000002
48302,KSFC000007
48302,KSFC000007
48368,KSFC000007
48368,KSFC000007
48368,KSFC000007
48368,KSFC000007
48382,KSFC000007
48410,KSFC000007
48430,KSFC000007
48458,KSFC000002
48529,KSFC000007
48615,KSFC000006
48635,KSFC000007
48763,KSFC000001
48808,KSFC000004
48812,KSFC000007
48824,KSFC000004
48848,KSFC000007
48848,KSFC000005
48848,KSFC000006
48918,KSFC000007
48963,KSFC000007
49131,KSFC000004
49150,KSFC000004
49150,KSFC000004
49162,KSFC000007
49234,KSFC000006
49244,KSFC000004
49279,KSFC000007
49300,KSFC000006
49300,KSFC000006
49300,KSFC000006
49300,KSFC000004
49300,KSFC000004
49300,KSFC000006
49325,KSFC000007
49338,KSFC000003
49338,KSFC000001
49353,KSFC000007
49421,KSFC000002
49600,KSFC000001
49647,KSFC000006
49695,KSFC000004
49698,KSFC000004
49809,KSFC000001
49874,KSFC000004
50066,KSFC000002
50162,KSFC000006
50251,KSFC000003
50251,KSFC000003
50260,KSFC000004
50457,KSFC000004
50457,KSFC000004
50516,KSFC000004
50650,KSFC000007
50693,KSFC000004
50733,KSFC000006
50777,KSFC000006
50803,KSFC000004
50829,KSFC000004
50838,KSFC000006
50997,KSFC000004
51136,KSFC000007
51187,KSFC000004
51206,KSFC000004
51274,KSFC000004
51274,KSFC000004
51274,KSFC000004
51274,KSFC000004
51274,KSFC000004
51274,KSFC000004
51426,KSFC000007
51495,KSFC000007
51541,KSFC000007
51605,KSFC000003
51695,KSFC000007
51744,KSFC000002
51772,KSFC000001
51790,KSFC000001
51923,KSFC000007
52043,KSFC000007
52043,KSFC000007
52066,KSFC000005
52076,KSFC000007
52086,KSFC000004
52229,KSFC000004
52310,KSFC000006
52362,KSFC000003
52372,KSFC000003
52386,KSFC000001
52402,KSFC000007
52402,KSFC000007
52431,KSFC000001
52525,KSFC000004
52525,KSFC000006
52670,KSFC000005
52670,KSFC000006
52685,KSFC000001
52768,KSFC000007
52820,KSFC000005
52820,KSFC000005
52820,KSFC000005
52820,KSFC000005
52820,KSFC000005
52820,KSFC000005
52903,KSFC000001
52919,KSFC000007
52958,KSFC000006
53008,KSFC000007
53056,KSFC000007
53124,KSFC000001
53137,KSFC000004
53137,KSFC000006
53137,KSFC000004
53167,KSFC000007
53208,KSFC000004
53262,KSFC000002
53474,KSFC000007
53558,KSFC000006
53558,KSFC000006
53558,KSFC000007
53560,KSFC000007
53618,KSFC000002
53633,KSFC000007
53723,KSFC000006
53723,KSFC000001
53840,KSFC000004
53840,KSFC000006
53841,KSFC000004
53953,KSFC000007
54004,KSFC000007
54006,KSFC000007
54007,KSFC000007
54089,KSFC000004
54189,KSFC000007
54214,KSFC000001
54214,KSFC000001
54214,KSFC000001
54252,KSFC000007
54252,KSFC000007
54294,KSFC000007
54321,KSFC000004
54325,KSFC000007
54365,KSFC000007
54372,KSFC000004
54389,KSFC000005
54413,KSFC000004
54413,KSFC000005
54413,KSFC000005
54426,KSFC000004
54426,KSFC000004
54565,KSFC000004
54572,KSFC000005
54622,KSFC000007
54632,KSFC000007
54669,KSFC000001
54759,KSFC000007
54779,KSFC000004
54825,KSFC000004
54825,KSFC000004
54864,KSFC000004
54892,KSFC000006
54901,KSFC000002
54905,KSFC000004
54963,KSFC000004
54963,KSFC000004
55011,KSFC000006
55011,KSFC000006
55025,KSFC000007
60412,KSFC000007
60679,KSFC000002
60712,KSFC000006
60789,KSFC000006
60855,KSFC000003
60907,KSFC000006
60907,KSFC000004
61328,KSFC000007
61420,KSFC000007
61420,KSFC000007
61420,KSFC000007
61744,KSFC000007
61744,KSFC000007
61840,KSFC000007
62010,KSFC000001
62010,KSFC000001
62010,KSFC000001
62167,KSFC000004
62177,KSFC000004
62201,KSFC000003
62302,KSFC000006
62363,KSFC000006
62723,KSFC000007
62723,KSFC000007
62723,KSFC000006
62900,KSFC000007
63076,KSFC000003
63081,KSFC000006
63099,KSFC000006
63306,KSFC000004
63402,KSFC000003
63432,KSFC000007
63506,KSFC000006
63550,KSFC000006
63584,KSFC000006
63916,KSFC000002
64385,KSFC000003
64385,KSFC000003
64650,KSFC000007
64782,KSFC000004
64847,KSFC000007
64847,KSFC000007
64969,KSFC000004
64972,KSFC000006
64972,KSFC000004
64972,KSFC000006
64998,KSFC000004
65507,KSFC000006
65764,KSFC000006
65764,KSFC000007
65874,KSFC000006
65874,KSFC000006
65874,KSFC000006
65874,KSFC000006
65874,KSFC000006
65874,KSFC000006
65874,KSFC000006
65878,KSFC000007
66324,KSFC000006
66324,KSFC000006
66324,KSFC000006
66487,KSFC000004
66767,KSFC000004
66975,KSFC000005
67024,KSFC000007
67138,KSFC000006
67182,KSFC000007
67239,KSFC000007
67239,KSFC000007
67412,KSFC000002
67532,KSFC000001
67573,KSFC000005
67645,KSFC000004
67645,KSFC000004
67645,KSFC000004
67647,KSFC000004
67817,KSFC000004
67836,KSFC000007
67836,KSFC000007
68016,KSFC000004
68091,KSFC000007
68168,KSFC000007
68173,KSFC000007
68173,KSFC000007
68173,KSFC000007
68173,KSFC000007
68296,KSFC000003
68311,KSFC000005
68391,KSFC000001
68391,KSFC000001
68426,KSFC000007
68426,KSFC000002
68426,KSFC000006
68426,KSFC000006
68457,KSFC000004
68528,KSFC000004
68528,KSFC000004
68537,KSFC000006
68635,KSFC000007
68636,KSFC000003
68636,KSFC000003
68637,KSFC000006
68637,KSFC000006
68690,KSFC000006
68690,KSFC000004
68738,KSFC000006
68784,KSFC000005
68889,KSFC000007
69319,KSFC000006
69398,KSFC000005
69398,KSFC000005
69398,KSFC000005
69398,KSFC000004
69398,KSFC000005
69398,KSFC000005
69398,KSFC000004
69398,KSFC000005
69398,KSFC000004
69597,KSFC000003
69597,KSFC000003
69597,KSFC000003
69597,KSFC000006
69763,KSFC000004
69764,KSFC000004
69767,KSFC000007
69767,KSFC000007
69801,KSFC000006
69885,KSFC000003
69978,KSFC000006
69988,KSFC000007
70048,KSFC000004
70048,KSFC000004
70112,KSFC000006
70113,KSFC000006
70184,KSFC000001
70184,KSFC000001
70277,KSFC000002
70454,KSFC000007
70465,KSFC000007
70467,KSFC000007
70825,KSFC000006
70886,KSFC000007
70886,KSFC000007
71012,KSFC000004
71327,KSFC000007
71507,KSFC000006
71509,KSFC000006
71509,KSFC000005
71509,KSFC000005
71509,KSFC000006
71509,KSFC000005
71509,KSFC000005
71547,KSFC000007
71881,KSFC000007
71881,KSFC000007
71974,KSFC000005
72244,KSFC000006
72244,KSFC000006
72274,KSFC000007
72493,KSFC000004
72493,KSFC000004
72514,KSFC000007
72518,KSFC000004
72540,KSFC000002
72678,KSFC000002
72696,KSFC000004
72696,KSFC000004
72738,KSFC000007
72886,KSFC000002
72917,KSFC000001
73068,KSFC000006
73260,KSFC000006
73456,KSFC000006
73467,KSFC000003
73473,KSFC000006
73695,KSFC000005
73743,KSFC000007
73748,KSFC000006
73942,KSFC000004
74034,KSFC000007
74055,KSFC000002
74085,KSFC000006
74693,KSFC000004
74693,KSFC000004
74791,KSFC000002
75230,KSFC000005
75231,KSFC000006
75248,KSFC000006
75319,KSFC000003
75357,KSFC000006
75357,KSFC000006
75372,KSFC000004
75443,KSFC000004
75445,KSFC000007
75500,KSFC000003
75566,KSFC000004
75566,KSFC000004
75578,KSFC000003
75821,KSFC000005
75914,KSFC000006
75934,KSFC000006
75934,KSFC000006
75935,KSFC000006
75968,KSFC000006
76072,KSFC000007
76100,KSFC000001
76112,KSFC000006
76143,KSFC000002
76170,KSFC000007
76282,KSFC000007
76318,KSFC000007
76329,KSFC000007
76349,KSFC000003
76350,KSFC000006
76450,KSFC000004
76451,KSFC000007
76455,KSFC000006
76578,KSFC000007
76694,KSFC000007
76694,KSFC000007
76782,KSFC000006
76919,KSFC000001
76958,KSFC000006
76974,KSFC000007
77224,KSFC000007
77224,KSFC000007
77635,KSFC000004
77635,KSFC000005
77642,KSFC000005
77658,KSFC000006
77658,KSFC000006
77689,KSFC000004
77724,KSFC000007
77726,KSFC000006
77806,KSFC000004
77808,KSFC000004
77811,KSFC000007
77812,KSFC000007
77877,KSFC000006
77942,KSFC000007
77961,KSFC000007
77976,KSFC000007
77993,KSFC000007
77994,KSFC000007
78002,KSFC000003
78003,KSFC000006
78005,KSFC000006
78007,KSFC000001
78009,KSFC000006
78051,KSFC000005
78133,KSFC000007
78146,KSFC000004
78150,KSFC000003
78151,KSFC000006
78156,KSFC000002
78157,KSFC000004
78157,KSFC000004
78157,KSFC000005
78159,KSFC000007
78277,KSFC000007
78318,KSFC000007
78339,KSFC000004
78339,KSFC000001
78339,KSFC000006
78339,KSFC000001
78339,KSFC000001
78404,KSFC000007
78478,KSFC000002
78478,KSFC000002
78499,KSFC000004
78499,KSFC000004
78506,KSFC000003
78514,KSFC000007
78531,KSFC000007
78684,KSFC000002
78726,KSFC000007
78849,KSFC000007
78850,KSFC000007
79072,KSFC000007
79073,KSFC000007
79196,KSFC000004
79213,KSFC000002
79217,KSFC000007
79411,KSFC000007
79436,KSFC000003
79445,KSFC000003
79458,KSFC000004
79458,KSFC000006
79492,KSFC000007
79493,KSFC000007
79542,KSFC000003
79787,KSFC000007
79928,KSFC000002
80012,KSFC000006
80028,KSFC000007
80037,KSFC000004
80103,KSFC000006
80104,KSFC000006
80120,KSFC000001
80122,KSFC000003
80131,KSFC000003
80141,KSFC000005
80173,KSFC000004
80173,KSFC000004
80270,KSFC000007
80271,KSFC000003
80291,KSFC000007
80316,KSFC000006
80316,KSFC000006
80316,KSFC000006
80445,KSFC000005
80529,KSFC000006
80640,KSFC000007
80711,KSFC000007
80774,KSFC000003
80836,KSFC000003
81015,KSFC000001
81015,KSFC000001
81040,KSFC000004
81050,KSFC000004
81058,KSFC000006
81061,KSFC000004
81061,KSFC000006
81061,KSFC000006
81061,KSFC000004
81061,KSFC000004
81062,KSFC000005
81113,KSFC000004
81159,KSFC000007
81159,KSFC000007
81159,KSFC000007
81310,KSFC000004
81401,KSFC000006
81401,KSFC000003
81429,KSFC000004
81429,KSFC000004
81681,KSFC000007
81681,KSFC000003
81708,KSFC000007
81711,KSFC000002
81751,KSFC000004
81752,KSFC000004
81754,KSFC000003
81755,KSFC000006
81805,KSFC000007
81814,KSFC000006
81842,KSFC000006
81842,KSFC000004
81842,KSFC000006
81842,KSFC000004
81842,KSFC000004
81842,KSFC000004
81844,KSFC000007
81852,KSFC000007
81877,KSFC000004
81877,KSFC000006
81877,KSFC000004
81924,KSFC000003
81942,KSFC000001
81944,KSFC000007
82023,KSFC000001
82140,KSFC000002
82254,KSFC000007
82264,KSFC000002
82267,KSFC000006
82271,KSFC000007
82271,KSFC000007
82273,KSFC000007
82273,KSFC000006
82274,KSFC000005
82278,KSFC000007
82399,KSFC000003
82400,KSFC000006
82400,KSFC000007
82595,KSFC000004
82595,KSFC000006
82596,KSFC000004
82596,KSFC000004
82617,KSFC000006
82630,KSFC000007
82677,KSFC000007
82677,KSFC000007
82723,KSFC000004
82755,KSFC000007
83005,KSFC000006
83089,KSFC000005
83121,KSFC000002
83128,KSFC000005
83148,KSFC000004
83148,KSFC000004
83149,KSFC000007
83150,KSFC000007
83166,KSFC000003
83185,KSFC000004
83185,KSFC000004
83185,KSFC000004
83212,KSFC000003
83308,KSFC000004
83308,KSFC000004
83380,KSFC000003
83403,KSFC000007
83404,KSFC000006
83429,KSFC000006
83429,KSFC000006
83429,KSFC000007
83429,KSFC000007
83430,KSFC000003
83430,KSFC000006
83454,KSFC000007
83485,KSFC000007
83486,KSFC000007
83562,KSFC000006
83758,KSFC000004
83758,KSFC000004
83806,KSFC000007
83840,KSFC000001
83879,KSFC000001
83891,KSFC000006
83914,KSFC000006
83976,KSFC000007
84004,KSFC000006
84087,KSFC000006
84263,KSFC000006
84263,KSFC000006
84263,KSFC000006
84278,KSFC000005
84280,KSFC000004
84280,KSFC000004
84285,KSFC000007
84286,KSFC000003
84300,KSFC000007
84359,KSFC000007
84360,KSFC000007
84401,KSFC000007
84573,KSFC000005
84574,KSFC000007
84574,KSFC000007
84617,KSFC000006
84693,KSFC000006
84750,KSFC000006
84770,KSFC000001
84823,KSFC000001
84828,KSFC000007
84942,KSFC000005
84942,KSFC000005
84943,KSFC000006
85014,KSFC000006
85037,KSFC000001
85154,KSFC000007
85156,KSFC000007
85182,KSFC000007
85186,KSFC000006
85187,KSFC000004
85192,KSFC000003
85250,KSFC000007
85333,KSFC000007
85352,KSFC000001
85406,KSFC000007
85422,KSFC000005
85433,KSFC000007
85463,KSFC000007
85465,KSFC000007
85507,KSFC000003
85631,KSFC000005
85655,KSFC000007
85753,KSFC000005
85785,KSFC000007
85787,KSFC000006
85873,KSFC000007
85992,KSFC000007
86007,KSFC000007
86008,KSFC000007
86026,KSFC000004
86063,KSFC000004
86086,KSFC000007
86086,KSFC000007
86106,KSFC000007
86127,KSFC000001
86155,KSFC000007
NaN,KSFC000007
NaN,KSFC000002
NaN,KSFC000007
71641,KSFC000004
NaN,KSFC000007
32937,KSFC000002
32937,KSFC000006
32937,KSFC000004
32937,KSFC000006
32937,KSFC000006
NaN,KSFC000005
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000003
NaN,KSFC000003
NaN,KSFC000007
NaN,KSFC000007
27459,KSFC000004
27459,KSFC000004
27459,KSFC000004
NaN,KSFC000006
NaN,KSFC000006
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000006
277,KSFC000001
277,KSFC000001
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000004
NaN,KSFC000005
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000002
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000003
83966,KSFC000002
83966,KSFC000002
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000006
NaN,KSFC000004
NaN,KSFC000004
NaN,KSFC000006
30451,KSFC000001
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000007
40136,KSFC000006
40136,KSFC000004
40136,KSFC000004
40136,KSFC000006
NaN,KSFC000006
NaN,KSFC000006
NaN,KSFC000006
NaN,KSFC000003
47512,KSFC000004
47512,KSFC000006
47512,KSFC000004
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000001
NaN,KSFC000004
NaN,KSFC000006
NaN,KSFC000004
33537,KSFC000004
33537,KSFC000004
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000001
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000002
NaN,KSFC000001
NaN,KSFC000001
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000005
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000001
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000006
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000006
NaN,KSFC000007
NaN,KSFC000005
NaN,KSFC000007
9826,KSFC000004
9826,KSFC000004
9826,KSFC000004
9826,KSFC000004
34002,KSFC000001
NaN,KSFC000004
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000006
NaN,KSFC000006
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000001
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000007
16191,KSFC000004
NaN,KSFC000002
NaN,KSFC000002
NaN,KSFC000002
NaN,KSFC000004
NaN,KSFC000006
NaN,KSFC000007
NaN,KSFC000005
NaN,KSFC000007
NaN,KSFC000006
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000004
68380,KSFC000006
68380,KSFC000004
NaN,KSFC000004
2923,KSFC000004
2923,KSFC000004
NaN,KSFC000002
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000002
NaN,KSFC000006
NaN,KSFC000001
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000004
51304,KSFC000006
51304,KSFC000001
NaN,KSFC000001
NaN,KSFC000001
NaN,KSFC000007
NaN,KSFC000006
NaN,KSFC000006
NaN,KSFC000004
NaN,KSFC000003
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000001
NaN,KSFC000001
NaN,KSFC000006
62510,KSFC000006
62510,KSFC000004
NaN,KSFC000006
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000003
NaN,KSFC000006
NaN,KSFC000003
NaN,KSFC000004
NaN,KSFC000004
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000001
NaN,KSFC000003
NaN,KSFC000006
NaN,KSFC000006
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000003
NaN,KSFC000002
NaN,KSFC000002
6099,KSFC000004
NaN,KSFC000007
NaN,KSFC000005
NaN,KSFC000001
NaN,KSFC000007
NaN,KSFC000006
NaN,KSFC000006
NaN,KSFC000001
NaN,KSFC000004
21089,KSFC000004
NaN,KSFC000002
NaN,KSFC000006
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000007
22101,KSFC000006
22101,KSFC000001
22101,KSFC000006
22101,KSFC000001
68278,KSFC000006
68278,KSFC000006
68278,KSFC000004
NaN,KSFC000002
NaN,KSFC000006
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000004
NaN,KSFC000004
25256,KSFC000001
25256,KSFC000001
25256,KSFC000001
25256,KSFC000001
25256,KSFC000001
25256,KSFC000001
25256,KSFC000001
NaN,KSFC000001
NaN,KSFC000006
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000006
NaN,KSFC000007
28284,KSFC000004
28284,KSFC000004
28284,KSFC000004
28284,KSFC000004
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000006
NaN,KSFC000007
21653,KSFC000001
NaN,KSFC000001
NaN,KSFC000006
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000002
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000007
NaN,KSFC000004
NaN,KSFC000007
NaN,KSFC000002
NaN,KSFC000006
NaN,KSFC000004
